State FIPS,Area Name,Occupation Code,Occupation Name,Base Year,Base,Projected Year,Projection,Change,Percent Change,Average Annual Openings
34,New Jersey,25-1082,"Library Science Teachers, Postsecondary",2014,40,2024,40,0,2.4,0
34,New Jersey,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",2014,540,2024,630,90,16.9,20
34,New Jersey,25-1112,"Law Teachers, Postsecondary",2014,380,2024,450,70,17.1,10
34,New Jersey,25-1113,"Social Work Teachers, Postsecondary",2014,170,2024,180,10,9.7,10
34,New Jersey,25-1121,"Art, Drama, and Music Teachers, Postsecondary",2014,3260,2024,3480,220,6.6,80
34,New Jersey,25-1122,"Communications Teachers, Postsecondary",2014,970,2024,1020,50,5.6,20
34,New Jersey,25-1123,"English Language and Literature Teachers, Postsecondary",2014,2940,2024,3120,180,6.2,70
34,New Jersey,25-1124,"Foreign Language and Literature Teachers, Postsecondary",2014,730,2024,780,50,6.8,20
34,New Jersey,25-1125,"History Teachers, Postsecondary",2014,820,2024,870,50,5.8,20
34,New Jersey,25-1126,"Philosophy and Religion Teachers, Postsecondary",2014,570,2024,610,40,7.4,10
34,New Jersey,25-1191,Graduate Teaching Assistants,2014,960,2024,980,20,2.2,20
34,New Jersey,25-1192,"Home Economics Teachers, Postsecondary",2014,0,2024,0,0,0,0
34,New Jersey,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",2014,510,2024,550,40,6,10
34,New Jersey,25-1194,"Vocational Education Teachers, Postsecondary",2014,2450,2024,2490,40,1.7,50
34,New Jersey,25-1199,"Postsecondary Teachers, All Other",2014,8340,2024,8770,430,5.2,190
34,New Jersey,25-2011,"Preschool Teachers, Except Special Education",2014,14470,2024,15880,1410,9.7,560
34,New Jersey,25-2012,"Kindergarten Teachers, Except Special Education",2014,5690,2024,5820,130,2.3,180
34,New Jersey,25-2021,"Elementary School Teachers, Except Special Education",2014,47300,2024,48150,850,1.8,1130
34,New Jersey,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2014,25750,2024,26220,470,1.8,620
34,New Jersey,25-2023,"Career/Technical Education Teachers, Middle School",2014,160,2024,170,10,1.8,0
34,New Jersey,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",2014,34710,2024,35340,630,1.8,890
34,New Jersey,25-2032,"Career/Technical Education Teachers, Secondary School",2014,2710,2024,2620,-90,-3.4,60
34,New Jersey,25-2051,"Special Education Teachers, Preschool",2014,550,2024,590,40,7.4,10
34,New Jersey,25-2052,"Special Education Teachers, Kindergarten and Elementary School",2014,12470,2024,12690,220,1.8,260
34,New Jersey,25-2053,"Special Education Teachers, Middle School",2014,6170,2024,6280,110,1.8,130
34,New Jersey,25-2054,"Special Education Teachers, Secondary School",2014,6610,2024,6740,130,1.9,140
34,New Jersey,25-2059,"Special Education Teachers, All Other",2014,870,2024,900,30,3.3,20
34,New Jersey,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,2014,1840,2024,1860,20,1,40
34,New Jersey,25-3021,Self-Enrichment Education Teachers,2014,14650,2024,16630,1980,13.5,470
34,New Jersey,25-3099,"Teachers and Instructors, All Other",2014,37330,2024,39020,1690,4.5,870
34,New Jersey,25-4011,Archivists,2014,110,2024,120,10,3.6,0
34,New Jersey,25-4012,Curators,2014,140,2024,150,10,7,10
34,New Jersey,25-4013,Museum Technicians and Conservators,2014,50,2024,50,0,6,0
34,New Jersey,25-4021,Librarians,2014,4940,2024,4770,-170,-3.3,90
34,New Jersey,25-4031,Library Technicians,2014,2920,2024,2880,-40,-1.6,140
34,New Jersey,25-9011,Audio-Visual and Multimedia Collections Specialists,2014,350,2024,370,20,4,0
34,New Jersey,25-9021,Farm and Home Management Advisors,2014,120,2024,130,10,8.3,0
34,New Jersey,25-9031,Instructional Coordinators,2014,2990,2024,3100,110,3.8,40
34,New Jersey,25-9041,Teacher Assistants,2014,54960,2024,57500,2540,4.6,1570
34,New Jersey,25-9099,"Education, Training, and Library Workers, All Other",2014,5170,2024,5370,200,3.9,70
34,New Jersey,27-1011,Art Directors,2014,1270,2024,1260,-10,-0.7,20
34,New Jersey,27-1012,Craft Artists,2014,100,2024,90,-10,-10.4,0
34,New Jersey,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",2014,560,2024,610,50,7.8,10
34,New Jersey,27-1014,Multimedia Artists and Animators,2014,1000,2024,1020,20,1.7,20
34,New Jersey,27-1019,"Artists and Related Workers, All Other",2014,750,2024,830,80,10.9,20
34,New Jersey,27-1021,Commercial and Industrial Designers,2014,1090,2024,1150,60,5.3,30
34,New Jersey,27-1022,Fashion Designers,2014,420,2024,460,40,10.6,10
34,New Jersey,27-1023,Floral Designers,2014,2160,2024,2370,210,9.3,70
34,New Jersey,27-1024,Graphic Designers,2014,6600,2024,6540,-60,-1,160
34,New Jersey,27-1025,Interior Designers,2014,2180,2024,2340,160,7.2,70
34,New Jersey,27-1026,Merchandise Displayers and Window Trimmers,2014,3530,2024,3640,110,3.2,100
34,New Jersey,27-1027,Set and Exhibit Designers,2014,150,2024,170,20,12.2,10
34,New Jersey,27-1029,"Designers, All Other",2014,280,2024,290,10,3.2,10
34,New Jersey,27-2011,Actors,2014,1100,2024,1210,110,10.4,50
34,New Jersey,27-2012,Producers and Directors,2014,1820,2024,1880,60,3,60
34,New Jersey,27-2021,Athletes and Sports Competitors,2014,440,2024,520,80,16.7,20
34,New Jersey,27-2022,Coaches and Scouts,2014,6710,2024,7250,540,8,280
34,New Jersey,27-2023,"Umpires, Referees, and Other Sports Officials",2014,490,2024,500,10,2,20
34,New Jersey,27-2031,Dancers,2014,310,2024,340,30,10.7,10
34,New Jersey,27-2032,Choreographers,2014,390,2024,410,20,5.3,20
34,New Jersey,27-2041,Music Directors and Composers,2014,520,2024,550,30,5.7,20
34,New Jersey,27-2042,Musicians and Singers,2014,1900,2024,2080,180,9.4,70
34,New Jersey,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",2014,1510,2024,1410,-100,-6.4,50
34,New Jersey,27-3011,Radio and Television Announcers,2014,350,2024,350,0,2,10
34,New Jersey,27-3012,Public Address System and Other Announcers,2014,490,2024,520,30,5.7,20
34,New Jersey,27-3021,Broadcast News Analysts,2014,40,2024,40,0,-14.3,0
34,New Jersey,27-3022,Reporters and Correspondents,2014,1180,2024,930,-250,-21.2,40
34,New Jersey,27-3031,Public Relations Specialists,2014,5350,2024,5650,300,5.5,90
34,New Jersey,27-3041,Editors,2014,3690,2024,3350,-340,-9.4,130
34,New Jersey,27-3042,Technical Writers,2014,1700,2024,1830,130,7.9,50
34,New Jersey,27-3043,Writers and Authors,2014,3250,2024,3190,-60,-1.8,50
34,New Jersey,27-3091,Interpreters and Translators,2014,800,2024,910,110,14,20
34,New Jersey,27-3099,"Media and Communication Workers, All Other",2014,790,2024,840,50,6.7,20
34,New Jersey,27-4011,Audio and Video Equipment Technicians,2014,2000,2024,2080,80,4.3,50
34,New Jersey,27-4012,Broadcast Technicians,2014,510,2024,520,10,2.4,10
34,New Jersey,27-4014,Sound Engineering Technicians,2014,460,2024,470,10,3.5,10
34,New Jersey,27-4021,Photographers,2014,3250,2024,3120,-130,-4,80
34,New Jersey,27-4031,"Camera Operators, Television, Video, and Motion Picture",2014,630,2024,620,-10,-1.6,10
34,New Jersey,27-4032,Film and Video Editors,2014,720,2024,770,50,6.4,10
34,New Jersey,27-4099,"Media and Communication Equipment Workers, All Other",2014,390,2024,370,-20,-3.9,10
34,New Jersey,29-1011,Chiropractors,2014,1120,2024,1230,110,10.3,30
34,New Jersey,29-1021,"Dentists, General",2014,3230,2024,3580,350,10.9,100
34,New Jersey,29-1022,Oral and Maxillofacial Surgeons,2014,320,2024,350,30,10,10
34,New Jersey,29-1023,Orthodontists,2014,390,2024,430,40,11.3,10
34,New Jersey,29-1024,Prosthodontists,2014,40,2024,40,0,5.4,0
34,New Jersey,29-1029,"Dentists, All Other Specialists",2014,200,2024,210,10,8.6,10
34,New Jersey,29-1031,Dietitians and Nutritionists,2014,2220,2024,2510,290,13,50
34,New Jersey,29-1041,Optometrists,2014,990,2024,1210,220,21.9,60
34,New Jersey,29-1051,Pharmacists,2014,8790,2024,9020,230,2.6,230
34,New Jersey,29-1061,Anesthesiologists,2014,1530,2024,1770,240,15.5,70
34,New Jersey,29-1062,Family and General Practitioners,2014,3060,2024,3230,170,5.5,100
34,New Jersey,29-1063,"Internists, General",2014,1660,2024,1750,90,5.7,60
34,New Jersey,29-1064,Obstetricians and Gynecologists,2014,570,2024,630,60,11.1,20
34,New Jersey,29-1065,"Pediatricians, General",2014,1470,2024,1540,70,4.8,50
34,New Jersey,29-1066,Psychiatrists,2014,900,2024,980,80,9.2,30
34,New Jersey,29-1067,Surgeons,2014,1870,2024,2150,280,14.8,80
34,New Jersey,29-1069,"Physicians and Surgeons, All Other",2014,15390,2024,17040,1650,10.8,580
34,New Jersey,29-1071,Physician Assistants,2014,1840,2024,2320,480,26.2,90
34,New Jersey,29-1081,Podiatrists,2014,400,2024,430,30,8.3,10
34,New Jersey,29-1122,Occupational Therapists,2014,3760,2024,4620,860,23,160
34,New Jersey,29-1123,Physical Therapists,2014,7540,2024,9760,2220,29.4,420
34,New Jersey,29-1124,Radiation Therapists,2014,540,2024,600,60,9.4,20
34,New Jersey,29-1125,Recreational Therapists,2014,640,2024,710,70,11.3,20
34,New Jersey,29-1126,Respiratory Therapists,2014,3330,2024,3700,370,11.2,120
34,New Jersey,29-1127,Speech-Language Pathologists,2014,5440,2024,6210,770,14.1,210
34,New Jersey,29-1128,Exercise Physiologists,2014,270,2024,290,20,7.4,10
34,New Jersey,29-1129,"Therapists, All Other",2014,220,2024,220,0,0.9,0
34,New Jersey,29-1131,Veterinarians,2014,1800,2024,1900,100,5.7,40
34,New Jersey,29-1141,Registered Nurses,2014,81370,2024,92130,10760,13.2,3000
34,New Jersey,29-1151,Nurse Anesthetists,2014,800,2024,920,120,15.8,30
34,New Jersey,29-1161,Nurse Midwives,2014,180,2024,210,30,16.3,10
34,New Jersey,29-1171,Nurse Practitioners,2014,3300,2024,4230,930,28.2,170
34,New Jersey,29-1181,Audiologists,2014,440,2024,550,110,23.6,20
34,New Jersey,29-1199,"Health Diagnosing and Treating Practitioners, All Other",2014,2190,2024,2580,390,18,90
34,New Jersey,29-2011,Medical and Clinical Laboratory Technologists,2014,4850,2024,5470,620,12.8,180
34,New Jersey,29-2012,Medical and Clinical Laboratory Technicians,2014,2820,2024,3250,430,15.2,110
34,New Jersey,29-2021,Dental Hygienists,2014,6590,2024,7340,750,11.4,180
34,New Jersey,29-2031,Cardiovascular Technologists and Technicians,2014,920,2024,1120,200,20.8,40
34,New Jersey,29-2032,Diagnostic Medical Sonographers,2014,2030,2024,2480,450,21.9,80
34,New Jersey,29-2033,Nuclear Medicine Technologists,2014,640,2024,630,-10,-1.3,10
34,New Jersey,29-2034,Radiologic Technologists,2014,5550,2024,5850,300,5.4,140
34,New Jersey,29-2035,Magnetic Resonance Imaging Technologists,2014,860,2024,930,70,7.9,20
34,New Jersey,29-2041,Emergency Medical Technicians and Paramedics,2014,8000,2024,9560,1560,19.5,290
34,New Jersey,29-2051,Dietetic Technicians,2014,490,2024,520,30,6.6,10
34,New Jersey,29-2052,Pharmacy Technicians,2014,9200,2024,9890,690,7.6,160
34,New Jersey,29-2053,Psychiatric Technicians,2014,1210,2024,1170,-40,-3.5,10
34,New Jersey,29-2054,Respiratory Therapy Technicians,2014,200,2024,160,-40,-20.5,0
34,New Jersey,29-2055,Surgical Technologists,2014,2230,2024,2530,300,13.4,50
34,New Jersey,29-2056,Veterinary Technologists and Technicians,2014,2750,2024,3170,420,15.3,70
34,New Jersey,29-2057,Ophthalmic Medical Technicians,2014,810,2024,960,150,17.7,20
34,New Jersey,29-2061,Licensed Practical and Licensed Vocational Nurses,2014,16150,2024,18510,2360,14.6,700
34,New Jersey,29-2071,Medical Records and Health Information Technicians,2014,2100,2024,2270,170,8.1,60
34,New Jersey,29-2081,"Opticians, Dispensing",2014,1430,2024,1740,310,21.3,70
34,New Jersey,29-2091,Orthotists and Prosthetists,2014,170,2024,210,40,23.5,10
34,New Jersey,29-2092,Hearing Aid Specialists,2014,70,2024,90,20,27.5,0
34,New Jersey,29-2099,"Health Technologists and Technicians, All Other",2014,2930,2024,3570,640,21.5,90
34,New Jersey,29-9011,Occupational Health and Safety Specialists,2014,2170,2024,2200,30,1.4,50
34,New Jersey,29-9012,Occupational Health and Safety Technicians,2014,260,2024,280,20,5.7,10
34,New Jersey,29-9091,Athletic Trainers,2014,650,2024,750,100,14.7,20
34,New Jersey,29-9092,Genetic Counselors,2014,50,2024,60,10,22.4,0
34,New Jersey,29-9099,"Healthcare Practitioners and Technical Workers, All Other",2014,200,2024,190,-10,-5,0
34,New Jersey,31-1011,Home Health Aides,2014,35180,2024,51000,15820,45,2380
34,New Jersey,31-1013,Psychiatric Aides,2014,5350,2024,5100,-250,-4.7,120
34,New Jersey,31-1014,Nursing Assistants,2014,54560,2024,62840,8280,15.2,2060
34,New Jersey,31-1015,Orderlies,2014,2470,2024,2560,90,3.8,70
34,New Jersey,31-2011,Occupational Therapy Assistants,2014,330,2024,450,120,37.2,20
34,New Jersey,31-2012,Occupational Therapy Aides,2014,60,2024,80,20,28.3,0
34,New Jersey,31-2021,Physical Therapist Assistants,2014,1280,2024,1740,460,36.2,80
34,New Jersey,31-2022,Physical Therapist Aides,2014,3720,2024,4880,1160,31.2,220
34,New Jersey,31-9011,Massage Therapists,2014,7150,2024,8710,1560,21.9,210
34,New Jersey,31-9091,Dental Assistants,2014,9350,2024,10430,1080,11.6,340
34,New Jersey,31-9092,Medical Assistants,2014,15770,2024,18510,2740,17.4,600
34,New Jersey,31-9093,Medical Equipment Preparers,2014,2090,2024,2320,230,10.8,70
34,New Jersey,31-9094,Medical Transcriptionists,2014,1320,2024,1170,-150,-11.6,30
34,New Jersey,31-9095,Pharmacy Aides,2014,670,2024,660,-10,-1.3,10
34,New Jersey,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,2014,1180,2024,1250,70,5.8,30
34,New Jersey,31-9097,Phlebotomists,2014,4880,2024,5890,1010,20.7,200
34,New Jersey,31-9099,"Healthcare Support Workers, All Other",2014,6020,2024,6960,940,15.6,220
34,New Jersey,33-1011,First-Line Supervisors of Correctional Officers,2014,630,2024,600,-30,-6.2,20
34,New Jersey,33-1012,First-Line Supervisors of Police and Detectives,2014,2870,2024,2810,-60,-1.9,100
34,New Jersey,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,2014,1310,2024,1290,-20,-1.1,60
34,New Jersey,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",2014,2590,2024,2760,170,6.4,80
34,New Jersey,33-2011,Firefighters,2014,5370,2024,5300,-70,-1.2,160
34,New Jersey,33-2021,Fire Inspectors and Investigators,2014,1120,2024,1110,-10,-1.3,30
34,New Jersey,33-2022,Forest Fire Inspectors and Prevention Specialists,2014,110,2024,110,0,4.7,0
34,New Jersey,33-3011,Bailiffs,2014,110,2024,110,0,-0.9,0
34,New Jersey,33-3012,Correctional Officers and Jailers,2014,10950,2024,10290,-660,-6,300
34,New Jersey,33-3021,Detectives and Criminal Investigators,2014,3170,2024,3050,-120,-3.9,80
34,New Jersey,33-3031,Fish and Game Wardens,2014,50,2024,40,-10,-8.7,0
34,New Jersey,33-3041,Parking Enforcement Workers,2014,430,2024,320,-110,-25.7,10
34,New Jersey,33-3051,Police and Sheriff's Patrol Officers,2014,23270,2024,22860,-410,-1.7,770
34,New Jersey,33-3052,Transit and Railroad Police,2014,80,2024,80,0,2.6,0
34,New Jersey,33-9011,Animal Control Workers,2014,510,2024,520,10,2.2,10
34,New Jersey,33-9021,Private Detectives and Investigators,2014,1110,2024,1190,80,7,40
34,New Jersey,33-9031,Gaming Surveillance Officers and Gaming Investigators,2014,290,2024,210,-80,-25.5,0
34,New Jersey,33-9032,Security Guards,2014,38150,2024,40840,2690,7,810
34,New Jersey,33-9091,Crossing Guards,2014,6170,2024,6140,-30,-0.5,110
34,New Jersey,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",2014,4630,2024,5080,450,9.7,110
34,New Jersey,33-9093,Transportation Security Screeners,2014,1370,2024,1240,-130,-10,20
34,New Jersey,33-9099,"Protective Service Workers, All Other",2014,6590,2024,6470,-120,-1.8,90
34,New Jersey,35-1011,Chefs and Head Cooks,2014,3960,2024,4490,530,13.4,110
34,New Jersey,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,2014,20660,2024,23870,3210,15.5,940
34,New Jersey,35-2011,"Cooks, Fast Food",2014,7700,2024,6960,-740,-9.6,200
34,New Jersey,35-2012,"Cooks, Institution and Cafeteria",2014,6830,2024,8120,1290,19,310
34,New Jersey,35-2014,"Cooks, Restaurant",2014,17840,2024,21340,3500,19.7,820
34,New Jersey,35-2015,"Cooks, Short Order",2014,5920,2024,5770,-150,-2.6,160
34,New Jersey,35-2019,"Cooks, All Other",2014,910,2024,1000,90,9.1,30
34,New Jersey,35-2021,Food Preparation Workers,2014,27780,2024,31170,3390,12.2,1110
34,New Jersey,35-3011,Bartenders,2014,16060,2024,18450,2390,14.9,840
34,New Jersey,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",2014,58370,2024,67860,9490,16.3,2840
34,New Jersey,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",2014,22730,2024,25340,2610,11.5,1630
34,New Jersey,35-3031,Waiters and Waitresses,2014,57820,2024,62470,4650,8,3250
34,New Jersey,35-3041,"Food Servers, Nonrestaurant",2014,11850,2024,14000,2150,18.2,510
34,New Jersey,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,2014,9770,2024,10600,830,8.6,570
34,New Jersey,35-9021,Dishwashers,2014,9460,2024,9580,120,1.3,420
34,New Jersey,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2014,9360,2024,10330,970,10.4,760
34,New Jersey,35-9099,"Food Preparation and Serving Related Workers, All Other",2014,1560,2024,1670,110,7,90
34,New Jersey,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,2014,5890,2024,6040,150,2.5,110
34,New Jersey,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",2014,5400,2024,5740,340,6.4,120
34,New Jersey,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2014,72270,2024,75850,3580,4.9,1790
34,New Jersey,37-2012,Maids and Housekeeping Cleaners,2014,24320,2024,25110,790,3.2,660
34,New Jersey,37-2019,"Building Cleaning Workers, All Other",2014,1000,2024,1080,80,8,30
34,New Jersey,37-2021,Pest Control Workers,2014,1660,2024,1650,-10,-0.8,40
34,New Jersey,37-3011,Landscaping and Groundskeeping Workers,2014,33350,2024,35860,2510,7.5,850
34,New Jersey,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",2014,520,2024,550,30,5.2,10
34,New Jersey,37-3013,Tree Trimmers and Pruners,2014,1210,2024,1270,60,5.1,30
34,New Jersey,37-3019,"Grounds Maintenance Workers, All Other",2014,2010,2024,2140,130,6.4,50
34,New Jersey,39-1011,Gaming Supervisors,2014,2550,2024,2080,-470,-18.2,80
34,New Jersey,39-1012,Slot Supervisors,2014,310,2024,290,-20,-7.3,10
34,New Jersey,39-1021,First-Line Supervisors of Personal Service Workers,2014,10990,2024,12000,1010,9.2,310
34,New Jersey,39-2011,Animal Trainers,2014,460,2024,510,50,12.5,20
34,New Jersey,39-2021,Nonfarm Animal Caretakers,2014,5760,2024,6470,710,12.3,190
34,New Jersey,39-3011,Gaming Dealers,2014,5280,2024,4420,-860,-16.2,140
34,New Jersey,39-3012,Gaming and Sports Book Writers and Runners,2014,170,2024,190,20,13.5,10
34,New Jersey,39-3019,"Gaming Service Workers, All Other",2014,120,2024,100,-20,-20.7,0
34,New Jersey,39-3021,Motion Picture Projectionists,2014,270,2024,290,20,5.1,10
34,New Jersey,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",2014,2080,2024,2210,130,6,140
34,New Jersey,39-3091,Amusement and Recreation Attendants,2014,7960,2024,9290,1330,16.8,470
34,New Jersey,39-3092,Costume Attendants,2014,60,2024,70,10,3.2,0
34,New Jersey,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",2014,630,2024,720,90,14.7,40
34,New Jersey,39-3099,"Entertainment Attendants and Related Workers, All Other",2014,190,2024,210,20,7.2,10
